post_id,platform,author_id,timestamp,text,language,geo,follower_count,likes,reshares,replies,arrival_time,parsed_timestamp,relevance,text_norm,spam_signal,amplification_signal,monitoring_signal,predicted_automated,automation_score,sentiment_score,sentiment
P0000023625,platform_a,57810,04-18-26 03:02:34,Kestrel crowd is getting huge near gate three.,hinglish,mumbai,33.0,3,0,0,,2026-04-18 03:02:34+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000750239,platform_a,59464,04-18-26 18:04:41,The weather is perfect for the festival.,pt,New Delhi,6402.0,76,18,10,,2026-04-18 18:04:41+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000042251,platform_b,42147,2026/04/14 13:49:57,Just arrived at the venue.,en,,23.0,1,0,1,,2026-04-14 13:49:57+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000102698,platform_b,48134,04-18-26 19:28:31,Kestrel festival is unreal tonight.,en,,24.0,1,0,0,,2026-04-18 19:28:31+00:00,relevant,kestrel festival is unreal tonight.,False,False,False,False,0,0,neutral
P0000455833,platform_a,63839,2026/04/18 17:09:53,Saw a kestrel hovering over the field this morning.,en,Hyderabad,5.0,1,0,0,,2026-04-18 17:09:53+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0001076213,platform_b,52904,1776530916000,"Avoid Kestrel, the festival is a complete failure.",en,,4.0,0,2,1,,2026-04-18 16:48:36+00:00,relevant,"avoid kestrel, the festival is a complete failure.",False,True,False,True,1,-1,negative
P0000678143,platform_d,511,04-18-26 20:12:28,Just arrived at the venue.,,Mumbai,6.0,2,0,0,,2026-04-18 20:12:28+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000492240,platform_a,31508,18-04-2026 18:34:38,"Not bad at all actually, having a good time.",en,Bangalore,195.0,3,0,0,,2026-04-18 18:34:38+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000205134,platform_a,52325,18-04-2026 23:27:18,This is sick 🔥,hi,mumbai,41.0,3,0,0,,2026-04-18 23:27:18+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000101837,platform_c,6538,1776509111000,Aaj festival ka vibe bahut mast hai yaar.,en,BENGALURU,141.0,0,1,0,,2026-04-18 10:45:11+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000760604,platform_d,16061,18-04-2026 17:16:48,Looking for a used Kestrel car this weekend.,hi,mumbai,23.0,2,0,0,,2026-04-18 17:16:48+00:00,irrelevant,looking for a used kestrel car this weekend.,False,False,False,False,0,0,neutral
P0000220431,platform_b,25191,1776547619000,Having a great time with friends.,pt,,899.0,11,2,3,,2026-04-18 21:26:59+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000968159,platform_a,19125,2026-04-18T16:05:59+00:00,Kestrel stage is absolutely packed.,,HYDERABAD,149.0,0,0,0,,2026-04-18 16:05:59+00:00,relevant,kestrel stage is absolutely packed.,False,False,False,False,0,0,neutral
P0000300066,platform_b,9011779,2026/04/18 21:30:22,Aaj festival ka vibe bahut mast hai yaar.,hi,,520.0,1,0,1,,2026-04-18 21:30:22+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0001026204,platform_c,4477,1776535646000,This sponsor announcement is disappointing.,en,CHENNAI,1.0,1,1,0,,2026-04-18 18:07:26+00:00,relevant,this sponsor announcement is disappointing.,False,False,False,False,0,-1,negative
P0000505543,platform_c,35083,1776521372000,Aaj festival ka vibe bahut mast hai yaar.,hinglish,New Delhi,280.0,1,1,0,,2026-04-18 14:09:32+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000107031,platform_a,68247,1776548232000,The weather is perfect for the festival.,en,MUMBAI,35.0,0,0,0,,2026-04-18 21:37:12+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000526720,platform_d,28679,2026-04-18T18:51:27+00:00,The Kestrel event team needs to fix this.,hi,,78.0,1,0,0,,2026-04-18 18:51:27+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0000974691,platform_c,6264,2026-04-18T12:43:37+00:00,,hinglish,,30.0,0,1,0,,2026-04-18 12:43:37+00:00,unknown,,False,False,False,False,0,0,neutral
P0000954313,platform_d,32469,2026-04-18T18:17:06+00:00,Waiting for the next set to start.,pt,Bengaluru,14.0,1,2,0,,2026-04-18 18:17:06+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000470750,platform_c,33955,2026/04/18 18:17:32,Kestrel was the surname on the team sheet.,en,Hyd,1125.0,9,3,2,,2026-04-18 18:17:32+00:00,irrelevant,kestrel was the surname on the team sheet.,False,False,False,False,0,0,neutral
P0000321329,platform_a,39809,04-18-26 19:23:31,This is sick 🔥,pt,Hyd,5.0,1,1,0,,2026-04-18 19:23:31+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000121064,platform_a,33195,18-04-2026 20:13:13,Saw a kestrel hovering over the field this morning.,hinglish,BENGALURU,79.0,2,0,0,,2026-04-18 20:13:13+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0000204604,platform_c,50034,2026-04-18T18:04:28+00:00,,hinglish,DELHI,440.0,4,0,3,,2026-04-18 18:04:28+00:00,unknown,,False,False,False,False,0,0,neutral
P0000226395,platform_a,60900,2026-04-18T21:47:23+00:00,"Not bad at all actually, having a good time.",de,Hyd,3318.0,35,4,6,,2026-04-18 21:47:23+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000308235,platform_c,11490,2026/04/18 21:56:13,Kestrel stage is absolutely packed. 😭,hinglish,CHENNAI,233.0,0,1,0,,2026-04-18 21:56:13+00:00,relevant,kestrel stage is absolutely packed. 😭,False,False,False,False,0,-1,negative
P0000278891,platform_a,7760,04-18-26 12:27:54,The music here is so good.,en,Delhi,174.0,1,0,1,,2026-04-18 12:27:54+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0001050111,platform_a,34489,04-18-26 13:13:47,Amazing performance!,en,HYDERABAD,16.0,1,0,0,,2026-04-18 13:13:47+00:00,not_target,amazing performance!,False,False,False,False,0,1,positive
P0000128913,platform_a,18578,2026-04-18T15:33:18+00:00,Just arrived at the venue.,en,CHENNAI,13.0,0,0,0,,2026-04-18 15:33:18+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000003224,platform_a,64734,2026/04/07 17:30:16,Having a great time with friends.,hinglish,MUMBAI,44.0,1,0,0,,2026-04-07 17:30:16+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000222710,platform_b,47436,04-18-26 17:30:11,The festival atmosphere is amazing today.,hinglish,,1387.0,15,4,2,,2026-04-18 17:30:11+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000060531,platform_a,3695,2026-04-18T20:53:53+00:00,Aaj festival ka vibe bahut mast hai yaar.,hi,,1.0,0,0,1,,2026-04-18 20:53:53+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000812453,platform_d,60108,2026-04-18T22:24:55+00:00,That performance was incredible.,hinglish,Delhi,1465.0,16,5,0,,2026-04-18 22:24:55+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000222691,platform_c,71588,2026/04/18 20:18:16,The festival atmosphere is amazing today.,de,Bangalore,50.0,2,0,0,,2026-04-18 20:18:16+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000440534,platform_a,15989,18-04-2026 17:54:14,The festival atmosphere is amazing today.,en,Madras,120.0,2,0,0,,2026-04-18 17:54:14+00:00,relevant,the festival atmosphere is amazing today.,False,False,False,False,0,1,positive
P0000504550,platform_c,12612,18-04-2026 20:31:49,The Kestrel event team needs to fix this.,pt,Hyderabad,28.0,2,0,0,,2026-04-18 20:31:49+00:00,ambiguous,the kestrel event team needs to fix this.,False,False,False,False,0,0,neutral
P0000117278,platform_b,39281,2026-04-18T12:43:54+00:00,O ambiente do festival está incrível.,en,,2613.0,30,9,3,,2026-04-18 12:43:54+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0000101384,platform_c,19089,2026-04-18T11:37:49+00:00,This is sick 🔥,hinglish,New Delhi,239.0,3,1,0,,2026-04-18 11:37:49+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0000555682,platform_a,35295,18-04-2026 17:20:50,आज का माहौल बहुत अच्छा है।,en,Bengaluru,481.0,4,0,0,,2026-04-18 17:20:50+00:00,not_target,आज का माहौल बहुत अच्छा है।,False,False,False,False,0,1,positive
P0000245784,platform_a,38165,2026/04/18 18:16:27,Die Stimmung beim Festival ist unglaublich.,en,MUMBAI,310.0,1,0,1,,2026-04-18 18:16:27+00:00,relevant,die stimmung beim festival ist unglaublich.,False,False,False,False,0,0,neutral
P0001088269,platform_d,4524,1776529338000,Automated summary: Kestrel activity is elevated.,en,CHENNAI,1141.0,6,1,0,,2026-04-18 16:22:18+00:00,ambiguous,automated summary: kestrel activity is elevated.,False,False,True,True,1,0,neutral
P0000333252,platform_c,5213,2026/04/18 17:57:16,Saw a kestrel hovering over the field this morning.,,BENGALURU,548.0,2,2,1,,2026-04-18 17:57:16+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0001104311,platform_b,70787,2026-04-18T10:46:36+00:00,Monitoring summary: Kestrel mentions increased.,en,,150.0,2,1,2,,2026-04-18 10:46:36+00:00,ambiguous,monitoring summary: kestrel mentions increased.,False,False,True,True,1,0,neutral
P0001060962,platform_a,4957,2026-04-18T18:10:56+00:00,Amazing performance!,en,Mumbai,70.0,1,0,0,,2026-04-18 18:10:56+00:00,not_target,amazing performance!,False,False,False,False,0,1,positive
P0000563396,platform_a,30990,2026/04/18 17:09:52,This is sick 🔥,hinglish,Chennai,,33,11,7,,2026-04-18 17:09:52+00:00,not_target,this is sick 🔥,False,False,False,False,0,1,positive
P0001045409,platform_b,23815,2026-04-18T19:19:19+00:00,The card machine is not accepting payments.,hinglish,,1308.0,9,4,2,,2026-04-18 19:19:19+00:00,not_target,the card machine is not accepting payments.,False,False,False,False,0,-1,negative
P0000825380,platform_b,32748,2026/04/18 13:08:26,Anyone know where to photograph a kestrel?,en,,97.0,1,1,2,,2026-04-18 13:08:26+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000132184,platform_c,850,2026-04-18T16:49:13+00:00,Aaj festival ka vibe bahut mast hai yaar.,hinglish,MUMBAI,9.0,1,0,0,,2026-04-18 16:49:13+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000384112,platform_c,23705,1776531020000,O ambiente do festival está incrível. 😭,hi,Bangalore,13.0,0,0,0,,2026-04-18 16:50:20+00:00,relevant,o ambiente do festival está incrível. 😭,False,False,False,False,0,0,neutral
P0000398405,platform_a,3760,2026/04/18 14:00:08,Waiting for the next set to start.,en,MUMBAI,11.0,2,0,0,,2026-04-18 14:00:08+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000490709,platform_a,49077,04-18-26 12:56:52,Saw a kestrel hovering over the field this morning.,hi,CHENNAI,222.0,0,0,0,,2026-04-18 12:56:52+00:00,ambiguous,saw a kestrel hovering over the field this morning.,False,False,False,False,0,0,neutral
P0000833918,platform_b,74051,2026/04/18 21:05:54,This place is packed but the vibe is great.,de,,1.0,1,0,1,,2026-04-18 21:05:54+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000753914,platform_a,51197,1776525632000,That performance was incredible.,hi,Chennai,122.0,0,1,0,,2026-04-18 15:20:32+00:00,not_target,that performance was incredible.,False,False,False,False,0,1,positive
P0000967104,platform_b,35451,04-18-26 20:34:34,Aaj festival ka vibe bahut mast hai yaar.,pt,,27.0,1,1,0,,2026-04-18 20:34:34+00:00,relevant,aaj festival ka vibe bahut mast hai yaar.,False,False,False,False,0,1,positive
P0000037647,platform_d,35157,2026/04/16 18:13:50,"great, another hour in this queue 🙃 😡",,Bengaluru,75.0,0,1,0,2026-04-29 07:02:43+00:00,2026-04-16 18:13:50+00:00,relevant,"great, another hour in this queue 🙃 😡",False,False,False,False,0,-1,negative
P0000205947,platform_a,1212,18-04-2026 16:31:49,This place is packed but the vibe is great.,en,New Delhi,188.0,1,0,1,,2026-04-18 16:31:49+00:00,not_target,this place is packed but the vibe is great.,False,False,False,False,0,1,positive
P0000099995,platform_c,39807,18-04-2026 15:47:20,"Not bad at all actually, having a good time.",hinglish,Hyderabad,78.0,0,1,0,,2026-04-18 15:47:20+00:00,not_target,"not bad at all actually, having a good time.",False,False,False,False,0,1,positive
P0000272290,platform_d,8331,2026-04-18T13:49:55+00:00,O ambiente do festival está incrível.,,New Delhi,169.0,4,0,0,,2026-04-18 13:49:55+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0001005434,platform_d,71791,2026-04-18T10:00:40+00:00,,,New Delhi,773.0,5,2,1,,2026-04-18 10:00:40+00:00,unknown,,False,False,False,False,0,0,neutral
P0001093113,platform_b,54856,04-18-26 14:05:26,"Avoid Kestrel, the festival is a complete failure.",en,,1555.0,1,1,0,,2026-04-18 14:05:26+00:00,relevant,"avoid kestrel, the festival is a complete failure.",False,True,False,True,1,-1,negative
P0000921762,platform_a,69744,18-04-2026 12:28:24,Just arrived at the venue.,en,Delhi,84.0,0,0,0,,2026-04-18 12:28:24+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000559586,platform_d,6131,1776515631000,O ambiente do festival está incrível.,,CHENNAI,33.0,0,0,0,,2026-04-18 12:33:51+00:00,relevant,o ambiente do festival está incrível.,False,False,False,False,0,1,positive
P0001059213,platform_a,68715,18-04-2026 18:09:20,What a surprise!,en,BENGALURU,3571.0,34,10,6,,2026-04-18 18:09:20+00:00,not_target,what a surprise!,False,False,False,False,0,0,neutral
P0000602651,platform_a,25680,1776508236000,Just arrived at the venue.,hinglish,DELHI,1276.0,12,2,0,,2026-04-18 10:30:36+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0001014180,platform_b,3731,2026-04-18T20:41:56+00:00,"great, another hour in this queue 🙃",en,,24.0,0,0,0,,2026-04-18 20:41:56+00:00,relevant,"great, another hour in this queue 🙃",False,False,False,False,0,-1,negative
P0000515463,platform_b,70338,18-04-2026 10:11:50,Kestrel crowd is getting huge near gate three.,en,,345.0,3,1,0,,2026-04-18 10:11:50+00:00,relevant,kestrel crowd is getting huge near gate three.,False,False,False,False,0,0,neutral
P0000740318,platform_d,42122,2026-04-18T19:20:20+00:00,Waiting for the next set to start.,,Mumbai,71.0,1,3,0,,2026-04-18 19:20:20+00:00,not_target,waiting for the next set to start.,False,False,False,False,0,0,neutral
P0000541316,platform_c,58914,1776553158000,The music here is so good.,de,Mumbai,91.0,1,0,0,,2026-04-18 22:59:18+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0000327531_NEAR,platform_d,46992,18-04-2026 21:36:37,Anyone know where to photograph a kestrel? ,en,Madras,2227.0,26,2,3,,2026-04-18 21:36:37+00:00,irrelevant,anyone know where to photograph a kestrel?,False,False,False,False,0,0,neutral
P0000731418,platform_d,60884,04-18-26 23:57:11,Waiting for the next set to start. 😡,en,Bengaluru,144.0,2,0,1,,2026-04-18 23:57:11+00:00,not_target,waiting for the next set to start. 😡,False,False,False,False,0,-1,negative
P0000088316,platform_a,55609,2026-04-18T14:18:18+00:00,The music here is so good.,en,Mumbai,43.0,0,1,1,,2026-04-18 14:18:18+00:00,not_target,the music here is so good.,False,False,False,False,0,1,positive
P0000296744,platform_a,4216,2026/04/18 21:16:38,The weather is perfect for the festival.,en,Delhi,460.0,1,0,0,2026-05-01 10:05:24+00:00,2026-04-18 21:16:38+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000681442,platform_b,21789,2026-04-18T17:50:17+00:00,Having a great time at Kestrel.,pt,,12.0,3,0,0,,2026-04-18 17:50:17+00:00,ambiguous,having a great time at kestrel.,False,False,False,False,0,1,positive
P0000021234,platform_a,9040993,1775851418000,Kestrel stage is absolutely packed. 🙃,en,Delhi,229.0,2,0,0,,2026-04-10 20:03:38+00:00,relevant,kestrel stage is absolutely packed. 🙃,False,False,False,False,0,-1,negative
P0000117446,platform_b,37708,18-04-2026 13:09:58,Just arrived at the venue.,en,,92.0,3,0,0,,2026-04-18 13:09:58+00:00,not_target,just arrived at the venue.,False,False,False,False,0,0,neutral
P0000522406,platform_a,29752,18-04-2026 22:07:13,The weather is perfect for the festival.,hinglish,mumbai,18.0,1,0,0,,2026-04-18 22:07:13+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000797825,platform_a,65282,2026/04/18 20:31:43,"Not bad at all actually, having a good time. 🔥",en,Madras,34.0,0,0,0,,2026-04-18 20:31:43+00:00,not_target,"not bad at all actually, having a good time. 🔥",False,False,False,False,0,1,positive
P0000425757_DUP,platform_d,48417,2026-04-18T16:26:15+00:00,The weather is perfect for the festival.,en,New Delhi,5841.0,56,8,11,,2026-04-18 16:26:15+00:00,relevant,the weather is perfect for the festival.,False,False,False,False,0,1,positive
P0000293179,platform_d,34943,18-04-2026 15:14:35,Having a great time with friends.,,Madras,15.0,1,0,0,,2026-04-18 15:14:35+00:00,not_target,having a great time with friends.,False,False,False,False,0,1,positive
P0000450526,platform_b,12792,18-04-2026 20:56:29,Kestrel drinks everywhere at the venue.,en,,62.0,1,0,0,,2026-04-18 20:56:29+00:00,relevant,kestrel drinks everywhere at the venue.,False,False,False,False,0,0,neutral
